Time,CH1_noise,CH2_noise
-1.8972e-05,0.0056,-0.0284
-1.8968000000000002e-05,0.0056,-0.0284
-1.8964000000000003e-05,0.005200000000000001,-0.028800000000000003
-1.896e-05,0.005200000000000001,-0.0292
-1.8956000000000003e-05,0.005200000000000001,-0.0296
-1.8952e-05,0.0048000000000000004,-0.0296
-1.8948000000000002e-05,0.004,-0.0292
-1.8944000000000004e-05,0.0044,-0.0296
-1.894e-05,0.005200000000000001,-0.0296
-1.8936000000000003e-05,0.0048000000000000004,-0.0292
-1.8932e-05,0.005200000000000001,-0.0284
-1.8928000000000002e-05,0.006,-0.028
-1.8924e-05,0.0064,-0.027200000000000002
-1.8920000000000002e-05,0.0056,-0.027200000000000002
-1.8916000000000003e-05,0.0048000000000000004,-0.027600000000000003
-1.8912e-05,0.0048000000000000004,-0.027600000000000003
-1.8908000000000003e-05,0.005200000000000001,-0.027600000000000003
-1.8904e-05,0.005200000000000001,-0.027600000000000003
-1.8900000000000002e-05,0.0048000000000000004,-0.027600000000000003
-1.8896000000000003e-05,0.0048000000000000004,-0.028
-1.8892e-05,0.0044,-0.0284
-1.8888000000000003e-05,0.0044,-0.0284
-1.8884e-05,0.0044,-0.0284
-1.8880000000000002e-05,0.0048000000000000004,-0.028
-1.8876000000000004e-05,0.0056,-0.027600000000000003
-1.8872e-05,0.0056,-0.027200000000000002
-1.8868000000000003e-05,0.0056,-0.027600000000000003
-1.8864e-05,0.0056,-0.027200000000000002
-1.8860000000000002e-05,0.0056,-0.027200000000000002
-1.8856e-05,0.005200000000000001,-0.0268
-1.8852000000000002e-05,0.005200000000000001,-0.0264
-1.8848000000000003e-05,0.0048000000000000004,-0.0268
-1.8844e-05,0.0056,-0.0268
-1.8840000000000003e-05,0.006,-0.027200000000000002
-1.8836e-05,0.006,-0.0268
-1.8832000000000002e-05,0.005200000000000001,-0.0264
-1.8828000000000003e-05,0.006,-0.0268
-1.8824e-05,0.0064,-0.027200000000000002
-1.8820000000000003e-05,0.006,-0.027600000000000003
-1.8816e-05,0.006,-0.027600000000000003
-1.8812000000000002e-05,0.0064,-0.027600000000000003
-1.8808000000000004e-05,0.0064,-0.027200000000000002
-1.8804e-05,0.006,-0.0264
-1.8800000000000003e-05,0.005200000000000001,-0.0264
-1.8796e-05,0.0056,-0.0264
-1.8792000000000002e-05,0.006,-0.0264
-1.8788e-05,0.0056,-0.0264
-1.8784000000000002e-05,0.0044,-0.0268
-1.8780000000000003e-05,0.0044,-0.0264
-1.8776e-05,0.005200000000000001,-0.026000000000000002
-1.8772000000000003e-05,0.006,-0.026000000000000002
-1.8768e-05,0.0056,-0.0256
-1.8764000000000002e-05,0.006,-0.0252
-1.8760000000000003e-05,0.0064,-0.0252
-1.8756e-05,0.006,-0.0256
-1.8752000000000003e-05,0.0056,-0.0256
-1.8748e-05,0.006,-0.0252
-1.8744000000000002e-05,0.0064,-0.0252
-1.8740000000000004e-05,0.0068000000000000005,-0.0256
-1.8736e-05,0.0064,-0.0252
-1.8732000000000003e-05,0.0056,-0.0244
-1.8728e-05,0.0064,-0.024
-1.8724000000000002e-05,0.006,-0.024
-1.872e-05,0.0056,-0.024
-1.8716000000000002e-05,0.005200000000000001,-0.0236
-1.8712000000000003e-05,0.0056,-0.0244
-1.8708e-05,0.006,-0.0236
-1.8704000000000003e-05,0.006,-0.024
-1.87e-05,0.005200000000000001,-0.0236
-1.8696000000000002e-05,0.0044,-0.024
-1.8692000000000003e-05,0.005200000000000001,-0.024800000000000003
-1.8688e-05,0.005200000000000001,-0.0252
-1.8684000000000003e-05,0.005200000000000001,-0.0252
-1.868e-05,0.0048000000000000004,-0.0252
-1.8676000000000002e-05,0.0056,-0.024800000000000003
-1.8672000000000004e-05,0.005200000000000001,-0.0252
-1.8668e-05,0.005200000000000001,-0.0244
-1.8664000000000003e-05,0.0056,-0.0236
-1.866e-05,0.0064,-0.023200000000000002
-1.8656000000000002e-05,0.006,-0.023200000000000002
-1.8652e-05,0.006,-0.023200000000000002
-1.8648000000000002e-05,0.0056,-0.023200000000000002
-1.8644000000000003e-05,0.005200000000000001,-0.0236
-1.864e-05,0.005200000000000001,-0.024
-1.8636000000000002e-05,0.005200000000000001,-0.024
-1.8632e-05,0.005200000000000001,-0.0236
-1.8628000000000002e-05,0.005200000000000001,-0.0236
-1.8624000000000003e-05,0.0056,-0.023200000000000002
-1.862e-05,0.006,-0.023200000000000002
-1.8616000000000003e-05,0.0056,-0.0236
-1.8612e-05,0.006,-0.023200000000000002
-1.8608000000000002e-05,0.0064,-0.0228
-1.8604000000000003e-05,0.006,-0.0228
-1.86e-05,0.0064,-0.023200000000000002
-1.8596000000000003e-05,0.0068000000000000005,-0.023200000000000002
-1.8592e-05,0.0068000000000000005,-0.0228
-1.8588000000000002e-05,0.007200000000000001,-0.023200000000000002
-1.8584e-05,0.0064,-0.0228
-1.858e-05,0.006,-0.0228
-1.8576000000000003e-05,0.0056,-0.023200000000000002
-1.8572e-05,0.005200000000000001,-0.0228
-1.8568000000000002e-05,0.0044,-0.0228
-1.8564e-05,0.0044,-0.0224
-1.8560000000000002e-05,0.005200000000000001,-0.0228
-1.8556000000000003e-05,0.0056,-0.0224
-1.8552e-05,0.005200000000000001,-0.022000000000000002
-1.8548000000000003e-05,0.0048000000000000004,-0.0216
-1.8544e-05,0.0048000000000000004,-0.0216
-1.8540000000000002e-05,0.0048000000000000004,-0.022000000000000002
-1.8536000000000003e-05,0.0048000000000000004,-0.0216
-1.8532e-05,0.0044,-0.022000000000000002
-1.8528000000000003e-05,0.0048000000000000004,-0.0216
-1.8524e-05,0.0044,-0.0212
-1.8520000000000002e-05,0.004,-0.0212
-1.8516e-05,0.0044,-0.0212
-1.8512e-05,0.0048000000000000004,-0.0216
-1.8508000000000003e-05,0.0048000000000000004,-0.0216
-1.8504e-05,0.0044,-0.0212
-1.8500000000000002e-05,0.0044,-0.022000000000000002
-1.8496e-05,0.005200000000000001,-0.0224
-1.8492000000000002e-05,0.006,-0.0224
-1.8488000000000003e-05,0.006,-0.0224
-1.8484e-05,0.0056,-0.0224
-1.8480000000000003e-05,0.0056,-0.0224
-1.8476e-05,0.005200000000000001,-0.022000000000000002
-1.8472000000000002e-05,0.0048000000000000004,-0.022000000000000002
-1.8468000000000003e-05,0.004,-0.0216
-1.8464e-05,0.004,-0.0212
-1.8460000000000003e-05,0.0048000000000000004,-0.0216
-1.8456e-05,0.0048000000000000004,-0.0212
-1.8452000000000002e-05,0.0048000000000000004,-0.0204
-1.8448000000000004e-05,0.005200000000000001,-0.02
-1.8444e-05,0.0056,-0.02
-1.8440000000000003e-05,0.006,-0.02
-1.8436e-05,0.0056,-0.02
-1.8432000000000002e-05,0.0044,-0.02
-1.8428e-05,0.0048000000000000004,-0.0204
-1.8424000000000002e-05,0.0056,-0.02
-1.8420000000000003e-05,0.0048000000000000004,-0.0196
-1.8416e-05,0.0048000000000000004,-0.019200000000000002
-1.8412000000000003e-05,0.005200000000000001,-0.0196
-1.8408e-05,0.0056,-0.0196
-1.8404000000000002e-05,0.0056,-0.0196
-1.8400000000000003e-05,0.0056,-0.0196
-1.8396e-05,0.006,-0.02
-1.8392000000000003e-05,0.0064,-0.0196
-1.8388e-05,0.0064,-0.0196
-1.8384000000000002e-05,0.0064,-0.019200000000000002
-1.8380000000000004e-05,0.0064,-0.019200000000000002
-1.8376e-05,0.0068000000000000005,-0.019200000000000002
-1.8372000000000003e-05,0.0064,-0.0196
-1.8368e-05,0.006,-0.0188
-1.8364000000000002e-05,0.0056,-0.0184
-1.836e-05,0.0056,-0.0184
-1.8356000000000002e-05,0.0048000000000000004,-0.0188
-1.8352000000000003e-05,0.0044,-0.0188
-1.8348e-05,0.0044,-0.0188
-1.8344000000000003e-05,0.0044,-0.0196
-1.834e-05,0.0048000000000000004,-0.0196
-1.8336000000000002e-05,0.0048000000000000004,-0.0196
-1.8332000000000003e-05,0.0044,-0.019200000000000002
-1.8328e-05,0.0048000000000000004,-0.019200000000000002
-1.8324000000000003e-05,0.0044,-0.0184
-1.832e-05,0.0048000000000000004,-0.018000000000000002
-1.8316000000000002e-05,0.0048000000000000004,-0.0176
-1.8312000000000004e-05,0.005200000000000001,-0.018000000000000002
-1.8308e-05,0.0056,-0.018000000000000002
-1.8304000000000003e-05,0.006,-0.018000000000000002
-1.83e-05,0.0056,-0.0188
-1.8296000000000002e-05,0.006,-0.0188
-1.8292e-05,0.0068000000000000005,-0.019200000000000002
-1.8288000000000002e-05,0.0064,-0.019200000000000002
-1.8284000000000003e-05,0.005200000000000001,-0.0188
-1.828e-05,0.0048000000000000004,-0.0184
-1.8276000000000003e-05,0.005200000000000001,-0.018000000000000002
-1.8272e-05,0.0056,-0.0176
-1.8268000000000002e-05,0.005200000000000001,-0.018000000000000002
-1.8264000000000003e-05,0.0056,-0.0184
-1.826e-05,0.0056,-0.0184
-1.8256000000000003e-05,0.006,-0.018000000000000002
-1.8252e-05,0.0056,-0.0176
-1.8248000000000002e-05,0.0056,-0.0176
-1.8244000000000004e-05,0.0064,-0.0176
-1.824e-05,0.006,-0.0176
-1.8236000000000003e-05,0.005200000000000001,-0.0172
-1.8232e-05,0.0048000000000000004,-0.0172
-1.8228000000000002e-05,0.0048000000000000004,-0.0176
-1.8224e-05,0.0048000000000000004,-0.0172
-1.8220000000000002e-05,0.0044,-0.0176
-1.8216000000000003e-05,0.005200000000000001,-0.018000000000000002
-1.8212e-05,0.005200000000000001,-0.018000000000000002
-1.8208000000000003e-05,0.006,-0.0188
-1.8204e-05,0.006,-0.0188
-1.8200000000000002e-05,0.0056,-0.0188
-1.8196000000000003e-05,0.006,-0.0184
-1.8192e-05,0.0056,-0.018000000000000002
-1.8188000000000003e-05,0.006,-0.0172
-1.8184e-05,0.0048000000000000004,-0.0172
-1.8180000000000002e-05,0.005200000000000001,-0.0172
-1.8176000000000004e-05,0.006,-0.0172
-1.8172e-05,0.0064,-0.0176
-1.8168000000000003e-05,0.0056,-0.0176
-1.8164e-05,0.0056,-0.0176
-1.8160000000000002e-05,0.0064,-0.018000000000000002
-1.8156e-05,0.0068000000000000005,-0.018000000000000002
-1.8152000000000002e-05,0.0064,-0.018000000000000002
-1.8148000000000003e-05,0.0056,-0.018000000000000002
-1.8144e-05,0.006,-0.0184
-1.8140000000000003e-05,0.0056,-0.0184
-1.8136e-05,0.005200000000000001,-0.018000000000000002
-1.8132000000000002e-05,0.005200000000000001,-0.018000000000000002
-1.8128000000000003e-05,0.0056,-0.018000000000000002
-1.8124e-05,0.0056,-0.0184
-1.8120000000000003e-05,0.0056,-0.018000000000000002
-1.8116e-05,0.005200000000000001,-0.0172
-1.8112000000000002e-05,0.0056,-0.0172
-1.8108000000000003e-05,0.006,-0.018000000000000002
-1.8104e-05,0.0056,-0.0184
-1.8100000000000003e-05,0.005200000000000001,-0.0184
-1.8096e-05,0.0048000000000000004,-0.018000000000000002
-1.8092000000000002e-05,0.005200000000000001,-0.0176
-1.8088e-05,0.0056,-0.0176
-1.8084e-05,0.0056,-0.018000000000000002
-1.8080000000000003e-05,0.0056,-0.018000000000000002
-1.8076e-05,0.0056,-0.018000000000000002
-1.8072000000000002e-05,0.0056,-0.0172
-1.8068e-05,0.0056,-0.016800000000000002
-1.8064000000000002e-05,0.0048000000000000004,-0.0172
-1.8060000000000003e-05,0.0044,-0.0176
-1.8056e-05,0.0048000000000000004,-0.0176
-1.8052000000000003e-05,0.0044,-0.0172
-1.8048e-05,0.0036000000000000003,-0.0172
-1.8044000000000002e-05,0.004,-0.016800000000000002
-1.8040000000000003e-05,0.005200000000000001,-0.0172
-1.8036e-05,0.005200000000000001,-0.018000000000000002
-1.8032000000000003e-05,0.0056,-0.0184
-1.8028e-05,0.0064,-0.0176
-1.8024000000000002e-05,0.006,-0.016800000000000002
-1.802e-05,0.006,-0.0164
-1.8016e-05,0.0056,-0.0164
-1.8012000000000003e-05,0.006,-0.016800000000000002
-1.8008e-05,0.0056,-0.016800000000000002
-1.8004000000000002e-05,0.005200000000000001,-0.0164
-1.8e-05,0.0044,-0.0164
-1.7996000000000002e-05,0.005200000000000001,-0.0164
-1.7992000000000003e-05,0.006,-0.016
-1.7988e-05,0.005200000000000001,-0.016
-1.7984000000000003e-05,0.0044,-0.016
-1.798e-05,0.0044,-0.0164
-1.7976000000000002e-05,0.0048000000000000004,-0.0172
-1.7972000000000003e-05,0.0044,-0.018000000000000002
-1.7968e-05,0.0036000000000000003,-0.018000000000000002
-1.7964000000000003e-05,0.0032,-0.0176
-1.796e-05,0.004,-0.0176
-1.7956000000000002e-05,0.0044,-0.0172
-1.7952e-05,0.0044,-0.0164
-1.7948e-05,0.0044,-0.016
-1.7944000000000003e-05,0.0044,-0.015600000000000001
-1.794e-05,0.0048000000000000004,-0.016
-1.7936000000000002e-05,0.005200000000000001,-0.015600000000000001
-1.7932e-05,0.0056,-0.0152
-1.7928000000000002e-05,0.0056,-0.0148
-1.7924000000000003e-05,0.006,-0.0148
-1.792e-05,0.005200000000000001,-0.0148
-1.7916000000000003e-05,0.0048000000000000004,-0.0152
-1.7912e-05,0.0048000000000000004,-0.0152
-1.7908000000000002e-05,0.005200000000000001,-0.0152
-1.7904000000000003e-05,0.0048000000000000004,-0.0148
-1.79e-05,0.0048000000000000004,-0.014400000000000001
-1.7896000000000003e-05,0.0048000000000000004,-0.0148
-1.7892e-05,0.005200000000000001,-0.014400000000000001
-1.7888000000000002e-05,0.005200000000000001,-0.014
-1.7884e-05,0.0048000000000000004,-0.013600000000000001
-1.788e-05,0.005200000000000001,-0.013600000000000001
-1.7876000000000003e-05,0.006,-0.013600000000000001
-1.7872e-05,0.006,-0.013600000000000001
-1.7868000000000002e-05,0.0056,-0.013600000000000001
-1.7864e-05,0.0056,-0.0148
-1.7860000000000002e-05,0.0064,-0.0148
-1.7856000000000003e-05,0.0056,-0.0152
-1.7852e-05,0.0048000000000000004,-0.0152
-1.7848000000000003e-05,0.004,-0.015600000000000001
-1.7844e-05,0.0044,-0.015600000000000001
-1.7840000000000002e-05,0.0048000000000000004,-0.016
-1.7836000000000003e-05,0.0048000000000000004,-0.016
-1.7832e-05,0.0044,-0.016
-1.7828000000000003e-05,0.0056,-0.0164
-1.7824e-05,0.0056,-0.016
-1.7820000000000002e-05,0.0048000000000000004,-0.015600000000000001
-1.7816000000000004e-05,0.005200000000000001,-0.0152
-1.7812e-05,0.0056,-0.015600000000000001
-1.7808000000000003e-05,0.0064,-0.015600000000000001
-1.7804e-05,0.0064,-0.015600000000000001
-1.7800000000000002e-05,0.0064,-0.0152
-1.7796e-05,0.0064,-0.0152
-1.7792000000000002e-05,0.0068000000000000005,-0.0152
-1.7788000000000003e-05,0.0064,-0.0152
-1.7784e-05,0.0056,-0.0152
-1.7780000000000003e-05,0.0056,-0.015600000000000001
-1.7776e-05,0.0064,-0.015600000000000001
-1.7772000000000002e-05,0.0064,-0.016
-1.7768000000000003e-05,0.005200000000000001,-0.016
-1.7764e-05,0.005200000000000001,-0.016
-1.7760000000000003e-05,0.006,-0.015600000000000001
-1.7756e-05,0.0056,-0.0152
-1.7752000000000002e-05,0.0044,-0.0148
-1.7748000000000004e-05,0.0036000000000000003,-0.0148
-1.7744e-05,0.0044,-0.0148
-1.7740000000000003e-05,0.005200000000000001,-0.0152
-1.7736e-05,0.0048000000000000004,-0.0148
-1.7732000000000002e-05,0.005200000000000001,-0.0148
-1.7728e-05,0.006,-0.014400000000000001
-1.7724000000000002e-05,0.005200000000000001,-0.014400000000000001
-1.7720000000000003e-05,0.0044,-0.014400000000000001
-1.7716e-05,0.004,-0.014400000000000001
-1.7712000000000003e-05,0.0044,-0.014400000000000001
-1.7708e-05,0.004,-0.014400000000000001
-1.7704000000000002e-05,0.0044,-0.014
-1.7700000000000003e-05,0.0044,-0.014400000000000001
-1.7696e-05,0.005200000000000001,-0.014400000000000001
-1.7692000000000003e-05,0.0056,-0.014400000000000001
-1.7688e-05,0.005200000000000001,-0.0148
-1.7684000000000002e-05,0.0048000000000000004,-0.0148
-1.7680000000000004e-05,0.0044,-0.0152
-1.7676e-05,0.0044,-0.0152
-1.7672000000000003e-05,0.0048000000000000004,-0.0148
-1.7668e-05,0.005200000000000001,-0.014400000000000001
-1.7664000000000002e-05,0.005200000000000001,-0.014
-1.766e-05,0.0056,-0.014
-1.7656000000000002e-05,0.0056,-0.014
-1.7652000000000003e-05,0.0048000000000000004,-0.013600000000000001
-1.7648e-05,0.005200000000000001,-0.013600000000000001
-1.7644000000000003e-05,0.006,-0.013600000000000001
-1.764e-05,0.006,-0.014
-1.7636000000000002e-05,0.006,-0.013600000000000001
-1.7632000000000003e-05,0.0056,-0.013600000000000001
-1.7628e-05,0.0064,-0.013600000000000001
-1.7624000000000003e-05,0.006,-0.014
-1.762e-05,0.005200000000000001,-0.013600000000000001
-1.7616000000000002e-05,0.0048000000000000004,-0.0128
-1.7612000000000003e-05,0.0048000000000000004,-0.0132
-1.7608e-05,0.0048000000000000004,-0.0132
-1.7604000000000003e-05,0.004,-0.0132
-1.76e-05,0.0036000000000000003,-0.013600000000000001
-1.7596000000000002e-05,0.004,-0.014
-1.7592e-05,0.0048000000000000004,-0.013600000000000001
-1.7588e-05,0.005200000000000001,-0.0128
-1.7584000000000003e-05,0.0048000000000000004,-0.012
-1.758e-05,0.0056,-0.012400000000000001
-1.7576000000000002e-05,0.0056,-0.012400000000000001
-1.7572e-05,0.0056,-0.012
-1.7568000000000002e-05,0.005200000000000001,-0.012400000000000001
-1.7564000000000003e-05,0.0044,-0.0132
-1.756e-05,0.0044,-0.0128
-1.7556000000000003e-05,0.0044,-0.013600000000000001
-1.7552e-05,0.0044,-0.014
-1.7548000000000002e-05,0.0048000000000000004,-0.014
-1.7544000000000003e-05,0.0056,-0.013600000000000001
-1.754e-05,0.005200000000000001,-0.013600000000000001
-1.7536000000000003e-05,0.0056,-0.0132
-1.7532e-05,0.0056,-0.0128
-1.7528000000000002e-05,0.006,-0.0132
-1.7524e-05,0.0064,-0.013600000000000001
-1.752e-05,0.0056,-0.013600000000000001
-1.7516000000000003e-05,0.005200000000000001,-0.013600000000000001
-1.7512e-05,0.0056,-0.013600000000000001
-1.7508000000000002e-05,0.006,-0.013600000000000001
-1.7504e-05,0.005200000000000001,-0.013600000000000001
-1.7500000000000002e-05,0.0044,-0.013600000000000001
-1.7496000000000003e-05,0.0044,-0.014
-1.7492e-05,0.005200000000000001,-0.013600000000000001
-1.7488000000000003e-05,0.005200000000000001,-0.013600000000000001
-1.7484e-05,0.0048000000000000004,-0.0132
-1.7480000000000002e-05,0.006,-0.0128
-1.7476000000000003e-05,0.0064,-0.013600000000000001
-1.7472e-05,0.0068000000000000005,-0.013600000000000001
-1.7468000000000003e-05,0.006,-0.014
-1.7464e-05,0.006,-0.014400000000000001
-1.7460000000000002e-05,0.0056,-0.0148
-1.7456e-05,0.0056,-0.014400000000000001
-1.7452e-05,0.0048000000000000004,-0.014
-1.7448000000000003e-05,0.0048000000000000004,-0.014400000000000001
-1.7444e-05,0.0048000000000000004,-0.014
-1.7440000000000002e-05,0.0048000000000000004,-0.014400000000000001
-1.7436e-05,0.0056,-0.0148
-1.7432000000000002e-05,0.0056,-0.016
-1.7428000000000003e-05,0.006,-0.0164
-1.7424e-05,0.0064,-0.016800000000000002
-1.7420000000000003e-05,0.0056,-0.0164
-1.7416e-05,0.0048000000000000004,-0.016800000000000002
-1.7412000000000002e-05,0.005200000000000001,-0.0176
-1.7408000000000003e-05,0.0048000000000000004,-0.0176
-1.7404e-05,0.0044,-0.018000000000000002
-1.7400000000000003e-05,0.0048000000000000004,-0.018000000000000002
-1.7396e-05,0.005200000000000001,-0.018000000000000002
-1.7392000000000002e-05,0.0056,-0.018000000000000002
-1.7388e-05,0.005200000000000001,-0.018000000000000002
-1.7384e-05,0.0056,-0.018000000000000002
-1.7380000000000003e-05,0.005200000000000001,-0.0184
-1.7376e-05,0.006,-0.0184
-1.7372000000000002e-05,0.0056,-0.0184
-1.7368e-05,0.005200000000000001,-0.019200000000000002
-1.7364000000000002e-05,0.0056,-0.019200000000000002
-1.7360000000000003e-05,0.0064,-0.0188
-1.7356e-05,0.0068000000000000005,-0.0184
-1.7352000000000003e-05,0.0056,-0.018000000000000002
-1.7348e-05,0.006,-0.018000000000000002
-1.7344000000000002e-05,0.0064,-0.0188
-1.7340000000000003e-05,0.0064,-0.0196
-1.7336e-05,0.0056,-0.02
-1.7332000000000003e-05,0.0056,-0.0204
-1.7328e-05,0.006,-0.0204
-1.7324000000000002e-05,0.006,-0.0212
-1.732e-05,0.006,-0.0212
-1.7316e-05,0.0056,-0.0216
-1.7312000000000003e-05,0.0064,-0.0224
-1.7308e-05,0.0064,-0.022000000000000002
-1.7304000000000002e-05,0.0064,-0.0224
-1.73e-05,0.006,-0.023200000000000002
-1.7296000000000002e-05,0.0056,-0.023200000000000002
-1.7292000000000003e-05,0.0048000000000000004,-0.023200000000000002
-1.7288e-05,0.0044,-0.023200000000000002
-1.7284000000000003e-05,0.004,-0.0236
-1.728e-05,0.0044,-0.024
-1.7276000000000002e-05,0.005200000000000001,-0.0236
-1.7272000000000003e-05,0.0048000000000000004,-0.024
-1.7268e-05,0.005200000000000001,-0.0244
-1.7264000000000003e-05,0.0048000000000000004,-0.0244
-1.726e-05,0.0056,-0.024
-1.7256000000000002e-05,0.0056,-0.024
-1.7252e-05,0.0056,-0.024
-1.7248e-05,0.006,-0.024800000000000003
-1.7244000000000003e-05,0.007200000000000001,-0.0252
-1.724e-05,0.0076,-0.0252
-1.7236000000000002e-05,0.0068000000000000005,-0.026000000000000002
-1.7232e-05,0.0064,-0.0264
-1.7228000000000002e-05,0.0068000000000000005,-0.0264
-1.7224000000000003e-05,0.0068000000000000005,-0.0264
-1.722e-05,0.0056,-0.0268
-1.7216000000000003e-05,0.0056,-0.027600000000000003
-1.7212e-05,0.006,-0.027600000000000003
-1.7208000000000002e-05,0.0068000000000000005,-0.028
-1.7204000000000003e-05,0.0068000000000000005,-0.0284
-1.72e-05,0.0064,-0.0284
-1.7196000000000003e-05,0.0064,-0.028800000000000003
-1.7192e-05,0.007200000000000001,-0.0292
-1.7188000000000002e-05,0.0068000000000000005,-0.0292
-1.7184000000000004e-05,0.0064,-0.0292
-1.718e-05,0.007200000000000001,-0.0292
-1.7176000000000003e-05,0.008,-0.0296
-1.7172e-05,0.008400000000000001,-0.0292
-1.7168000000000002e-05,0.008,-0.028800000000000003
-1.7164e-05,0.0076,-0.0296
-1.7160000000000002e-05,0.0076,-0.0304
-1.7156000000000003e-05,0.0068000000000000005,-0.0304
-1.7152e-05,0.006,-0.0308
-1.7148000000000003e-05,0.0056,-0.0304
-1.7144e-05,0.0064,-0.030000000000000002
-1.7140000000000002e-05,0.0056,-0.0296
-1.7136000000000003e-05,0.005200000000000001,-0.0292
-1.7132e-05,0.0056,-0.0296
-1.7128000000000003e-05,0.0068000000000000005,-0.030000000000000002
-1.7124e-05,0.007200000000000001,-0.030000000000000002
-1.7120000000000002e-05,0.0064,-0.0304
-1.7116000000000003e-05,0.006,-0.031200000000000002
-1.7112e-05,0.006,-0.0316
-1.7108000000000003e-05,0.0056,-0.032
-1.7104e-05,0.005200000000000001,-0.032
-1.7100000000000002e-05,0.005200000000000001,-0.0316
-1.7096e-05,0.006,-0.0324
-1.7092000000000002e-05,0.0068000000000000005,-0.0324
-1.7088000000000003e-05,0.0056,-0.0328
-1.7084e-05,0.0056,-0.0324
-1.7080000000000002e-05,0.0056,-0.0324
-1.7076e-05,0.0056,-0.0328
-1.7072000000000002e-05,0.005200000000000001,-0.0328
-1.7068000000000003e-05,0.0044,-0.0328
-1.7064e-05,0.0036000000000000003,-0.0332
-1.7060000000000003e-05,0.004,-0.0332
-1.7056e-05,0.0048000000000000004,-0.033600000000000005
-1.7052000000000002e-05,0.0044,-0.033600000000000005
-1.7048000000000003e-05,0.0048000000000000004,-0.033600000000000005
-1.7044e-05,0.0048000000000000004,-0.033600000000000005
-1.7040000000000003e-05,0.0056,-0.033600000000000005
-1.7036e-05,0.005200000000000001,-0.034
-1.7032000000000002e-05,0.0044,-0.034
-1.7028e-05,0.0044,-0.034
-1.7024e-05,0.0048000000000000004,-0.033600000000000005
-1.7020000000000003e-05,0.005200000000000001,-0.0332
-1.7016e-05,0.0048000000000000004,-0.033600000000000005
-1.7012000000000002e-05,0.006,-0.0328
-1.7008e-05,0.0068000000000000005,-0.0328
-1.7004000000000002e-05,0.0056,-0.0328
-1.7000000000000003e-05,0.0048000000000000004,-0.033600000000000005
-1.6996e-05,0.005200000000000001,-0.0344
-1.6992000000000003e-05,0.006,-0.034
-1.6988e-05,0.005200000000000001,-0.034800000000000005
-1.6984000000000002e-05,0.0056,-0.0344
-1.6980000000000003e-05,0.006,-0.0344
-1.6976e-05,0.0068000000000000005,-0.0344
-1.6972000000000003e-05,0.006,-0.034800000000000005
-1.6968e-05,0.006,-0.0352
-1.6964000000000002e-05,0.0064,-0.034800000000000005
-1.696e-05,0.0064,-0.0352
-1.6956e-05,0.0068000000000000005,-0.034800000000000005
-1.6952000000000003e-05,0.0064,-0.033600000000000005
-1.6948e-05,0.0068000000000000005,-0.0332
-1.6944000000000002e-05,0.007200000000000001,-0.0332
-1.694e-05,0.007200000000000001,-0.0332
-1.6936000000000002e-05,0.0068000000000000005,-0.033600000000000005
-1.6932000000000003e-05,0.0064,-0.034
-1.6928e-05,0.0068000000000000005,-0.033600000000000005
-1.6924000000000003e-05,0.0064,-0.033600000000000005
-1.692e-05,0.006,-0.034
-1.6916000000000002e-05,0.0064,-0.033600000000000005
-1.6912000000000003e-05,0.006,-0.0332
-1.6908e-05,0.0064,-0.0328
-1.6904000000000003e-05,0.0064,-0.0328
-1.69e-05,0.0056,-0.0324
-1.6896000000000002e-05,0.006,-0.032
-1.6892e-05,0.0064,-0.032
-1.6888e-05,0.0068000000000000005,-0.0324
-1.6884000000000003e-05,0.006,-0.032
-1.688e-05,0.006,-0.0324
-1.6876000000000002e-05,0.0068000000000000005,-0.0324
-1.6872e-05,0.0064,-0.0324
-1.6868000000000002e-05,0.0056,-0.0324
-1.6864000000000003e-05,0.0056,-0.0316
-1.686e-05,0.0056,-0.0316
-1.6856000000000003e-05,0.005200000000000001,-0.031200000000000002
-1.6852e-05,0.0048000000000000004,-0.031200000000000002
-1.6848000000000002e-05,0.0048000000000000004,-0.0308
-1.6844000000000003e-05,0.0048000000000000004,-0.0308
-1.684e-05,0.0056,-0.0308
-1.6836000000000003e-05,0.0056,-0.0304
-1.6832e-05,0.0056,-0.030000000000000002
-1.6828000000000002e-05,0.006,-0.0304
-1.6824e-05,0.0056,-0.030000000000000002
-1.682e-05,0.0048000000000000004,-0.030000000000000002
-1.6816000000000003e-05,0.005200000000000001,-0.0296
-1.6812e-05,0.0056,-0.0292
-1.6808000000000002e-05,0.0064,-0.028800000000000003
-1.6804e-05,0.0064,-0.028800000000000003
-1.6800000000000002e-05,0.0068000000000000005,-0.028
-1.6796000000000003e-05,0.0076,-0.027600000000000003
-1.6792e-05,0.008,-0.027600000000000003
-1.6788000000000003e-05,0.008400000000000001,-0.027200000000000002
-1.6784e-05,0.0076,-0.0268
-1.6780000000000002e-05,0.0068000000000000005,-0.027600000000000003
-1.6776000000000003e-05,0.007200000000000001,-0.027600000000000003
-1.6772e-05,0.0068000000000000005,-0.027600000000000003
-1.6768000000000003e-05,0.0064,-0.027600000000000003
-1.6764e-05,0.0068000000000000005,-0.028
-1.6760000000000002e-05,0.0068000000000000005,-0.028
-1.6756e-05,0.0068000000000000005,-0.027200000000000002
-1.6752e-05,0.006,-0.027200000000000002
-1.6748000000000003e-05,0.0056,-0.0264
-1.6744e-05,0.006,-0.0256
