Trial,Latency (s),Latency (ms),Latency (µs),Signal Shape,Signal Frequency,Timestamp,Validity
20,0.0005176847058823529,0.5176847058823529,517.6847058823529,Pulse,1Hz,20250325_185543,Valid
21,0.000515260247444863,0.515260247444863,515.260247444863,Pulse,1Hz,20250325_185543,Valid
22,0.0005173737278106508,0.5173737278106508,517.3737278106508,Pulse,1Hz,20250325_185543,Valid
23,0.0005183247058823529,0.5183247058823529,518.3247058823529,Pulse,1Hz,20250325_185543,Valid
24,0.0005199431952662723,0.5199431952662723,519.9431952662723,Pulse,1Hz,20250325_185543,Valid
25,0.0005174610005379236,0.5174610005379237,517.4610005379236,Pulse,1Hz,20250325_185543,Valid
26,0.0005177337278106509,0.5177337278106509,517.7337278106509,Pulse,1Hz,20250325_185543,Valid
27,0.0005204047058823529,0.5204047058823529,520.4047058823529,Pulse,1Hz,20250325_185543,Valid
28,0.0005203904761904762,0.5203904761904762,520.3904761904762,Pulse,1Hz,20250325_185543,Valid
29,0.0005189337278106509,0.518933727810651,518.9337278106509,Pulse,1Hz,20250325_185543,Valid
30,0.0005179375824175825,0.5179375824175825,517.9375824175825,Pulse,1Hz,20250325_185543,Valid
31,0.0005209814595660751,0.5209814595660751,520.981459566075,Pulse,1Hz,20250325_185543,Valid
32,0.0005179337278106509,0.5179337278106508,517.9337278106509,Pulse,1Hz,20250325_185543,Valid
33,0.0005176670611439842,0.5176670611439842,517.6670611439841,Pulse,1Hz,20250325_185543,Valid
34,0.0005154007843137256,0.5154007843137256,515.4007843137256,Pulse,1Hz,20250325_185543,Valid
35,0.0005164137278106509,0.5164137278106509,516.4137278106509,Pulse,1Hz,20250325_185543,Valid
36,0.0005188580392156862,0.5188580392156862,518.8580392156862,Pulse,1Hz,20250325_185543,Valid
37,0.0005167247058823529,0.5167247058823529,516.7247058823529,Pulse,1Hz,20250325_185543,Valid
38,0.0005159238095238096,0.5159238095238096,515.9238095238096,Pulse,1Hz,20250325_185543,Valid
39,0.0005205638095238096,0.5205638095238095,520.5638095238096,Pulse,1Hz,20250325_185543,Valid
40,0.0005199337278106509,0.519933727810651,519.9337278106509,Pulse,1Hz,20250325_185543,Valid
41,0.0005168480135249366,0.5168480135249366,516.8480135249366,Pulse,1Hz,20250325_185543,Valid
42,0.0005155809523809525,0.5155809523809525,515.5809523809525,Pulse,1Hz,20250325_185543,Valid
43,0.0005202438095238096,0.5202438095238097,520.2438095238097,Pulse,1Hz,20250325_185543,Valid
44,0.0005167247058823529,0.5167247058823529,516.7247058823529,Pulse,1Hz,20250325_185543,Valid
45,0.0005159242603550297,0.5159242603550297,515.9242603550297,Pulse,1Hz,20250325_185543,Valid
46,0.0005177147928994083,0.5177147928994084,517.7147928994083,Pulse,1Hz,20250325_185543,Valid
47,0.0005183337278106509,0.5183337278106509,518.3337278106509,Pulse,1Hz,20250325_185543,Valid
48,0.0005183238095238095,0.5183238095238095,518.3238095238096,Pulse,1Hz,20250325_185543,Valid
49,0.0005185115055884287,0.5185115055884287,518.5115055884287,Pulse,1Hz,20250325_185543,Valid
50,0.0005204571428571429,0.5204571428571428,520.4571428571429,Pulse,1Hz,20250325_185543,Valid
51,0.0005206519786096257,0.5206519786096258,520.6519786096258,Pulse,1Hz,20250325_185543,Valid
52,0.0005152290786136942,0.5152290786136942,515.2290786136942,Pulse,1Hz,20250325_185543,Valid
53,0.0005162196078431373,0.5162196078431374,516.2196078431373,Pulse,1Hz,20250325_185543,Valid
54,0.0005196961344537815,0.5196961344537815,519.6961344537815,Pulse,1Hz,20250325_185543,Valid
55,0.0005159337278106509,0.5159337278106509,515.9337278106509,Pulse,1Hz,20250325_185543,Valid
56,0.0005195238095238096,0.5195238095238096,519.5238095238095,Pulse,1Hz,20250325_185543,Valid
57,0.0005186003944773176,0.5186003944773175,518.6003944773176,Pulse,1Hz,20250325_185543,Valid
58,0.0005177532773109244,0.5177532773109244,517.7532773109243,Pulse,1Hz,20250325_185543,Valid
59,0.0005156670611439843,0.5156670611439843,515.6670611439844,Pulse,1Hz,20250325_185543,Valid
60,0.0005176678362573099,0.5176678362573099,517.6678362573099,Pulse,1Hz,20250325_185543,Valid
61,0.000514973727810651,0.514973727810651,514.973727810651,Pulse,1Hz,20250325_185543,Valid
62,0.0005191238095238096,0.5191238095238095,519.1238095238095,Pulse,1Hz,20250325_185543,Valid
63,0.0005195345029239767,0.5195345029239766,519.5345029239767,Pulse,1Hz,20250325_185543,Valid
64,0.000519476974789916,0.5194769747899161,519.4769747899161,Pulse,1Hz,20250325_185543,Valid
65,0.0005186347928994084,0.5186347928994084,518.6347928994084,Pulse,1Hz,20250325_185543,Valid
66,0.0005168701604278074,0.5168701604278074,516.8701604278075,Pulse,1Hz,20250325_185543,Valid
67,0.0005195247058823529,0.5195247058823529,519.5247058823529,Pulse,1Hz,20250325_185543,Valid
68,0.000518304761904762,0.5183047619047619,518.304761904762,Pulse,1Hz,20250325_185543,Valid
69,0.000517876974789916,0.517876974789916,517.8769747899161,Pulse,1Hz,20250325_185543,Valid
70,0.0005183431952662722,0.5183431952662723,518.3431952662722,Pulse,1Hz,20250325_185543,Valid
71,0.0005209028571428573,0.5209028571428573,520.9028571428573,Pulse,1Hz,20250325_185543,Valid
72,0.0005204170135746606,0.5204170135746606,520.4170135746606,Pulse,1Hz,20250325_185543,Valid
73,0.0005179777777777777,0.5179777777777778,517.9777777777778,Pulse,1Hz,20250325_185543,Valid
74,0.0005194003944773176,0.5194003944773176,519.4003944773176,Pulse,1Hz,20250325_185543,Valid
75,0.0005206604391217566,0.5206604391217566,520.6604391217566,Pulse,1Hz,20250325_185543,Valid
76,0.0005180238838084992,0.5180238838084992,518.0238838084992,Pulse,1Hz,20250325_185543,Valid
77,0.0005156145029239767,0.5156145029239767,515.6145029239767,Pulse,1Hz,20250325_185543,Valid
78,0.0005195687047994741,0.519568704799474,519.5687047994741,Pulse,1Hz,20250325_185543,Valid
79,0.0005190819909502263,0.5190819909502263,519.0819909502263,Pulse,1Hz,20250325_185543,Valid
80,0.0005160226166995398,0.5160226166995399,516.0226166995399,Pulse,1Hz,20250325_185543,Valid
81,0.0005185337278106509,0.5185337278106509,518.5337278106509,Pulse,1Hz,20250325_185543,Valid
82,0.0005219746107784429,0.521974610778443,521.974610778443,Pulse,1Hz,20250325_185543,Valid
83,0.0005183337278106509,0.5183337278106509,518.3337278106509,Pulse,1Hz,20250325_185543,Valid
84,0.0005151238095238097,0.5151238095238097,515.1238095238097,Pulse,1Hz,20250325_185543,Valid
85,0.0005162576500422655,0.5162576500422654,516.2576500422655,Pulse,1Hz,20250325_185543,Valid
86,0.0005190546405228759,0.5190546405228759,519.0546405228758,Pulse,1Hz,20250325_185543,Valid
87,0.000517831952662722,0.517831952662722,517.831952662722,Pulse,1Hz,20250325_185543,Valid
88,0.0005177904761904762,0.5177904761904762,517.7904761904762,Pulse,1Hz,20250325_185543,Valid
89,0.0005173491124260355,0.5173491124260354,517.3491124260355,Pulse,1Hz,20250325_185543,Valid
90,0.0005183247058823529,0.5183247058823529,518.3247058823529,Pulse,1Hz,20250325_185543,Valid
91,0.0005163781722550953,0.5163781722550953,516.3781722550954,Pulse,1Hz,20250325_185543,Valid
92,0.0005176380952380954,0.5176380952380953,517.6380952380954,Pulse,1Hz,20250325_185543,Valid
93,0.00051702463690156,0.51702463690156,517.0246369015599,Pulse,1Hz,20250325_185543,Valid
94,0.0005217230057803468,0.5217230057803468,521.7230057803467,Pulse,1Hz,20250325_185543,Valid
95,0.0005199238095238096,0.5199238095238096,519.9238095238096,Pulse,1Hz,20250325_185543,Valid
96,0.0005170892833662065,0.5170892833662064,517.0892833662065,Pulse,1Hz,20250325_185543,Valid
97,0.0005193711229946525,0.5193711229946525,519.3711229946524,Pulse,1Hz,20250325_185543,Valid
98,0.0005178973641742872,0.5178973641742872,517.8973641742872,Pulse,1Hz,20250325_185543,Valid
99,0.0005171431952662722,0.5171431952662722,517.1431952662722,Pulse,1Hz,20250325_185543,Valid
100,0.0005180670611439842,0.5180670611439842,518.0670611439841,Pulse,1Hz,20250325_185543,Valid
