Trial,Latency (s),Latency (ms),Latency (µs),Signal Shape,Signal Frequency,Timestamp,Validity
50,0.0008716145029239769,0.8716145029239769,871.6145029239769,pulse,1Hz,20250325_192724,Valid
51,0.000897533727810651,0.897533727810651,897.533727810651,pulse,1Hz,20250325_192724,Valid
52,0.0009308137278106507,0.9308137278106506,930.8137278106507,pulse,1Hz,20250325_192724,Valid
53,0.0008716838095238099,0.8716838095238099,871.6838095238099,pulse,1Hz,20250325_192724,Valid
54,0.000858884705882353,0.858884705882353,858.8847058823529,pulse,1Hz,20250325_192724,Valid
55,0.0009121380392156867,0.9121380392156867,912.1380392156867,pulse,1Hz,20250325_192724,Valid
56,0.0009162447058823528,0.9162447058823527,916.2447058823527,pulse,1Hz,20250325_192724,Valid
57,0.0009128747928994088,0.9128747928994089,912.8747928994088,pulse,1Hz,20250325_192724,Valid
58,0.0008678843373493976,0.8678843373493976,867.8843373493976,pulse,1Hz,20250325_192724,Valid
59,0.000897204705882353,0.897204705882353,897.204705882353,pulse,1Hz,20250325_192724,Valid
60,0.0008781327058823534,0.8781327058823535,878.1327058823534,pulse,1Hz,20250325_192724,Valid
61,0.000883507061143984,0.883507061143984,883.5070611439841,pulse,1Hz,20250325_192724,Valid
62,0.0008708822992392226,0.8708822992392226,870.8822992392226,pulse,1Hz,20250325_192724,Valid
63,0.0009295247058823529,0.9295247058823529,929.5247058823529,pulse,1Hz,20250325_192724,Valid
64,0.0008932937278106509,0.8932937278106509,893.2937278106509,pulse,1Hz,20250325_192724,Valid
65,0.0008937418181818181,0.8937418181818181,893.7418181818181,pulse,1Hz,20250325_192724,Valid
66,0.000914174502923977,0.914174502923977,914.174502923977,pulse,1Hz,20250325_192724,Valid
67,0.0008612768627450981,0.8612768627450982,861.2768627450981,pulse,1Hz,20250325_192724,Valid
68,0.0009114545029239771,0.9114545029239771,911.4545029239771,pulse,1Hz,20250325_192724,Valid
69,0.0009375247058823531,0.9375247058823531,937.5247058823531,pulse,1Hz,20250325_192724,Valid
70,0.000883658039215686,0.883658039215686,883.658039215686,pulse,1Hz,20250325_192724,Valid
71,0.0009299404391217563,0.9299404391217563,929.9404391217563,pulse,1Hz,20250325_192724,Valid
72,0.0009221741176470587,0.9221741176470587,922.1741176470587,pulse,1Hz,20250325_192724,Valid
73,0.0008802631952662723,0.8802631952662723,880.2631952662723,pulse,1Hz,20250325_192724,Valid
74,0.000867488126232742,0.867488126232742,867.4881262327419,pulse,1Hz,20250325_192724,Valid
75,0.0008860847058823528,0.8860847058823528,886.0847058823528,pulse,1Hz,20250325_192724,Valid
76,0.0008871025029239765,0.8871025029239765,887.1025029239765,pulse,1Hz,20250325_192724,Valid
77,0.000887595789473684,0.887595789473684,887.595789473684,pulse,1Hz,20250325_192724,Valid
78,0.0008937655813953489,0.8937655813953489,893.7655813953489,pulse,1Hz,20250325_192724,Valid
79,0.0009066447058823533,0.9066447058823532,906.6447058823533,pulse,1Hz,20250325_192724,Valid
80,0.0008807147928994082,0.8807147928994082,880.7147928994083,pulse,1Hz,20250325_192724,Valid
81,0.0008647345029239768,0.8647345029239768,864.7345029239768,pulse,1Hz,20250325_192724,Valid
82,0.0008584941176470589,0.8584941176470589,858.4941176470588,pulse,1Hz,20250325_192724,Valid
83,0.0009114347928994088,0.9114347928994088,911.4347928994088,pulse,1Hz,20250325_192724,Valid
84,0.0008651513725490197,0.8651513725490197,865.1513725490197,pulse,1Hz,20250325_192724,Valid
85,0.0009253647058823528,0.9253647058823529,925.3647058823528,pulse,1Hz,20250325_192724,Valid
86,0.0009063780392156866,0.9063780392156866,906.3780392156866,pulse,1Hz,20250325_192724,Valid
87,0.0008707370099667777,0.8707370099667777,870.7370099667777,pulse,1Hz,20250325_192724,Valid
88,0.0008703247058823532,0.8703247058823532,870.3247058823532,pulse,1Hz,20250325_192724,Valid
89,0.0008748757894736847,0.8748757894736847,874.8757894736847,pulse,1Hz,20250325_192724,Valid
90,0.0009138919708029203,0.9138919708029203,913.8919708029202,pulse,1Hz,20250325_192724,Valid
91,0.000903303529411765,0.9033035294117651,903.303529411765,pulse,1Hz,20250325_192724,Valid
92,0.0009066447058823533,0.9066447058823532,906.6447058823533,pulse,1Hz,20250325_192724,Valid
93,0.0009068047058823532,0.9068047058823532,906.8047058823532,pulse,1Hz,20250325_192724,Valid
94,0.0008710935813953493,0.8710935813953493,871.0935813953492,pulse,1Hz,20250325_192724,Valid
95,0.0008938980392156863,0.8938980392156863,893.8980392156864,pulse,1Hz,20250325_192724,Valid
96,0.0008764945029239771,0.8764945029239771,876.4945029239772,pulse,1Hz,20250325_192724,Valid
97,0.0008716855813953493,0.8716855813953492,871.6855813953492,pulse,1Hz,20250325_192724,Valid
98,0.000893845581395349,0.893845581395349,893.845581395349,pulse,1Hz,20250325_192724,Valid
99,0.0008842541176470587,0.8842541176470586,884.2541176470587,pulse,1Hz,20250325_192724,Valid
100,0.000909534502923977,0.909534502923977,909.534502923977,pulse,1Hz,20250325_192724,Valid
