Time,CH1,CH2
-0.008,4.08,0.08
-0.007992,4.24,0.0
-0.007984,4.24,0.0
-0.007976,4.24,0.0
-0.007968,4.4,0.0
-0.00796,4.48,0.08
-0.007952,4.64,0.0
-0.007944,4.72,0.0
-0.007936,4.8,0.0
-0.007928000000000001,4.96,0.0
-0.00792,5.04,0.0
-0.007912,5.12,0.0
-0.007904,5.2,0.0
-0.007896,5.36,0.08
-0.007888000000000001,5.44,0.0
-0.00788,5.44,0.08
-0.007872,5.6000000000000005,0.08
-0.007864,5.76,0.0
-0.007856,5.84,0.0
-0.007848,5.92,0.0
-0.00784,6.0,0.0
-0.007832,6.08,0.0
-0.007824,6.24,0.0
-0.007816,6.32,0.0
-0.007808,6.4,0.0
-0.0078000000000000005,6.32,-0.08
-0.007792,6.48,0.0
-0.007784,6.640000000000001,0.0
-0.007776,6.72,0.08
-0.007768000000000001,6.72,0.0
-0.00776,6.8,0.08
-0.007752,6.88,0.0
-0.007744,6.96,0.0
-0.007736,7.04,0.0
-0.0077280000000000005,7.04,0.0
-0.00772,7.04,0.0
-0.007712,7.2,0.0
-0.007704,7.2,0.0
-0.007696000000000001,7.28,0.0
-0.007688,7.28,0.0
-0.00768,7.36,0.0
-0.007672,7.36,0.0
-0.007664,7.36,0.0
-0.0076560000000000005,7.28,0.0
-0.007648,7.44,0.0
-0.00764,7.36,0.0
-0.007632,7.44,0.0
-0.007624000000000001,7.36,0.0
-0.007616,7.36,0.0
-0.007608,7.36,0.08
-0.0076,7.36,0.0
-0.007592,7.28,0.0
-0.0075840000000000005,7.28,0.08
-0.007576,7.2,0.0
-0.007568,7.2,0.0
-0.00756,7.2,0.0
-0.0075520000000000006,7.12,0.0
-0.007544,6.96,0.0
-0.007536,7.04,0.0
-0.007528,6.88,0.0
-0.007520000000000001,6.88,0.08
-0.0075120000000000004,6.8,0.0
-0.007504,6.72,0.0
-0.007496,6.640000000000001,0.0
-0.007488,6.5600000000000005,0.0
-0.0074800000000000005,6.48,0.0
-0.007472,6.4,0.0
-0.007464,6.32,-0.08
-0.007456,6.24,0.0
-0.007448,6.16,0.0
-0.00744,6.0,0.0
-0.007432,6.0,0.0
-0.007424,5.92,0.0
-0.007416,5.76,0.0
-0.0074080000000000005,5.68,0.0
-0.0074,5.5200000000000005,0.0
-0.007392,5.36,0.0
-0.007384,5.36,0.0
-0.007376000000000001,5.28,0.0
-0.007368,5.12,0.0
-0.00736,5.04,0.0
-0.007352,4.96,0.0
-0.007344,4.88,0.08
-0.0073360000000000005,4.8,0.0
-0.007328,4.5600000000000005,0.08
-0.00732,4.5600000000000005,0.0
-0.007312,4.48,0.0
-0.007304,4.4,0.0
-0.007296,4.24,0.0
-0.007288,4.16,0.08
-0.00728,4.08,-0.08
-0.007272000000000001,4.08,0.0
-0.0072640000000000005,4.0,0.0
-0.007256,3.92,0.0
-0.007248,3.84,0.0
-0.00724,3.7600000000000002,0.0
-0.007232000000000001,3.7600000000000002,0.0
-0.007224,3.68,0.0
-0.007216,3.6,0.0
-0.007208,3.6,0.0
-0.0072,3.6,0.0
-0.0071920000000000005,3.44,-0.08
-0.007184,3.52,0.0
-0.007176,3.44,0.0
-0.007168,3.44,0.0
-0.0071600000000000006,3.44,0.0
-0.007152,3.44,0.0
-0.007144,3.36,0.0
-0.007136,3.44,0.0
-0.007128000000000001,3.44,0.0
-0.0071200000000000005,3.44,0.0
-0.007112,3.44,0.0
-0.007104,3.44,0.08
-0.007096,3.44,0.0
-0.0070880000000000006,3.52,0.0
-0.00708,3.44,0.0
-0.007072,3.6,0.0
-0.007064,3.52,0.0
-0.007056,3.68,0.0
-0.0070480000000000004,3.68,0.0
-0.00704,3.84,0.0
-0.007032,3.84,0.0
-0.007024,3.92,0.0
-0.0070160000000000005,4.0,0.0
-0.007008,4.08,0.08
-0.007,4.16,0.0
-0.006992,4.24,0.0
-0.006984000000000001,4.24,0.0
-0.006976,4.32,0.0
-0.006968,4.4,0.0
-0.00696,4.5600000000000005,0.0
-0.006952,4.5600000000000005,0.0
-0.0069440000000000005,4.72,0.0
-0.006936,4.8,0.0
-0.006928,4.8,0.0
-0.00692,5.04,0.0
-0.006912,5.04,0.0
-0.006904,5.2,0.0
-0.006896,5.28,0.0
-0.006888,5.44,0.0
-0.006880000000000001,5.5200000000000005,0.0
-0.0068720000000000005,5.6000000000000005,0.0
-0.006864,5.76,0.08
-0.006856,5.84,0.0
-0.006848,5.84,0.0
-0.006840000000000001,6.0,0.0
-0.006832,6.0,0.0
-0.006824,6.16,0.0
-0.006816,6.24,0.0
-0.006808,6.32,0.0
-0.0068000000000000005,6.48,0.08
-0.006792,6.5600000000000005,0.0
-0.006784,6.5600000000000005,0.0
-0.006776,6.72,0.0
-0.006768,6.8,0.0
-0.00676,6.88,0.0
-0.006752,6.96,0.0
-0.006744,6.96,0.0
-0.006736000000000001,7.04,0.0
-0.0067280000000000005,7.12,0.0
-0.00672,7.12,0.0
-0.006712,7.2,0.0
-0.006704,7.2,0.0
-0.0066960000000000006,7.28,0.0
-0.006688,7.2,0.0
-0.00668,7.28,0.08
-0.006672,7.36,0.0
-0.006664,7.28,0.0
-0.0066560000000000005,7.44,0.0
-0.006648,7.28,0.0
-0.00664,7.36,0.0
-0.006632000000000001,7.36,0.0
-0.0066240000000000005,7.36,0.0
-0.006616,7.36,0.0
-0.006608,7.28,0.0
-0.0066,7.28,0.0
-0.006592000000000001,7.2,0.0
-0.0065840000000000004,7.28,0.0
-0.006576,7.28,0.0
-0.006568,7.2,0.0
-0.00656,7.2,0.0
-0.0065520000000000005,7.12,0.0
-0.006544,7.04,0.0
-0.006536,7.04,0.0
-0.006528,6.96,0.0
-0.00652,6.88,0.0
-0.006512,6.8,0.0
-0.006504,6.72,0.0
