Trial,Latency (s),Latency (ms),Latency (µs),Signal Shape,Signal Frequency,Timestamp,Validity
77,0.0005357333333333333,0.5357333333333333,535.7333333333333,pulse,1Hz,20250325_204836,Valid
78,0.0005431794871794874,0.5431794871794874,543.1794871794874,pulse,1Hz,20250325_204836,Valid
79,0.0005351549783549782,0.5351549783549783,535.1549783549782,pulse,1Hz,20250325_204836,Valid
80,0.0005410701754385969,0.5410701754385968,541.0701754385968,pulse,1Hz,20250325_204836,Valid
81,0.0005419487179487183,0.5419487179487182,541.9487179487182,pulse,1Hz,20250325_204836,Valid
82,0.0005379473684210529,0.5379473684210528,537.9473684210528,pulse,1Hz,20250325_204836,Valid
83,0.0005470822510822511,0.5470822510822511,547.0822510822511,pulse,1Hz,20250325_204836,Valid
84,0.0005407911111111115,0.5407911111111116,540.7911111111115,pulse,1Hz,20250325_204836,Valid
85,0.000544681436210848,0.5446814362108481,544.681436210848,pulse,1Hz,20250325_204836,Valid
86,0.0005465394736842104,0.5465394736842104,546.5394736842104,pulse,1Hz,20250325_204836,Valid
87,0.0005418455228981548,0.5418455228981548,541.8455228981547,pulse,1Hz,20250325_204836,Valid
88,0.0005462510121457489,0.5462510121457489,546.2510121457489,pulse,1Hz,20250325_204836,Valid
89,0.0005399740259740265,0.5399740259740264,539.9740259740264,pulse,1Hz,20250325_204836,Valid
90,0.0005445894736842106,0.5445894736842106,544.5894736842106,pulse,1Hz,20250325_204836,Valid
91,0.0005432368421052633,0.5432368421052634,543.2368421052633,pulse,1Hz,20250325_204836,Valid
92,0.000538971428571429,0.538971428571429,538.971428571429,pulse,1Hz,20250325_204836,Valid
93,0.0005482339181286548,0.5482339181286547,548.2339181286548,pulse,1Hz,20250325_204836,Valid
94,0.0005457402597402598,0.5457402597402597,545.7402597402597,pulse,1Hz,20250325_204836,Valid
95,0.0005363333333333334,0.5363333333333334,536.3333333333335,pulse,1Hz,20250325_204836,Valid
96,0.0005513108225108221,0.5513108225108221,551.310822510822,pulse,1Hz,20250325_204836,Valid
97,0.0005426466165413537,0.5426466165413537,542.6466165413538,pulse,1Hz,20250325_204836,Valid
98,0.0005441847041847043,0.5441847041847043,544.1847041847043,pulse,1Hz,20250325_204836,Valid
99,0.0005417894736842109,0.5417894736842108,541.7894736842109,pulse,1Hz,20250325_204836,Valid
100,0.0005353441558441558,0.5353441558441558,535.3441558441558,pulse,1Hz,20250325_204836,Valid
